"","Signal_ID","Signal_PMU_ID","Signal_Index","Signal_Name_Raw","Signal_Name_Short","Signal_Name_Group","Signal_Name_Long","Signal_Type","Signal_Asset","Signal_Voltage","Signal_Circuit","Signal_Unit","Signal_Phase"
679,"<34092-A-07>",0x852c,"7","A500LITMCE___1MW","LITMCE","500LITMCE___1","Litomerice","Analog","Analog",500,"1","Power-Real",""
680,"<34092-A-08>",0x852c,"8","A500LITMCE___1MV","LITMCE","500LITMCE___1","Litomerice","Analog","Analog",500,"1","Power-Reactive",""
681,"<34092-F-01>",0x852c,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
682,"<34092-F-02>",0x852c,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
683,"<34094-P-01>",0x852e,"1","L500LOWLL_PH_1VP","LOWLL_PH","500LOWLL_PH_1","Lowell Powerhouse","Phasor","Line",500,"1","Voltage","Pos. Seq"
684,"<34094-P-02>",0x852e,"2","L500LOWLL_PH_1VA","LOWLL_PH","500LOWLL_PH_1","Lowell Powerhouse","Phasor","Line",500,"1","Voltage","Phase A"
685,"<34094-P-03>",0x852e,"3","L500LOWLL_PH_1VB","LOWLL_PH","500LOWLL_PH_1","Lowell Powerhouse","Phasor","Line",500,"1","Voltage","Phase B"
686,"<34094-P-04>",0x852e,"4","L500LOWLL_PH_1VC","LOWLL_PH","500LOWLL_PH_1","Lowell Powerhouse","Phasor","Line",500,"1","Voltage","Phase C"
687,"<34094-P-05>",0x852e,"5","L500MCLN_____1VP","MCLN","500MCLN_____1","Mclean","Phasor","Line",500,"1","Voltage","Pos. Seq"
688,"<34094-P-06>",0x852e,"6","L500MCLN_____1VA","MCLN","500MCLN_____1","Mclean","Phasor","Line",500,"1","Voltage","Phase A"
689,"<34094-P-07>",0x852e,"7","L500MCLN_____1VB","MCLN","500MCLN_____1","Mclean","Phasor","Line",500,"1","Voltage","Phase B"
690,"<34094-P-08>",0x852e,"8","L500MCLN_____1VC","MCLN","500MCLN_____1","Mclean","Phasor","Line",500,"1","Voltage","Phase C"
691,"<34094-P-09>",0x852e,"9","L500HANOVER__1IP","HANOVER","500HANOVER__1","Hanover","Phasor","Line",500,"1","Current","Pos. Seq"
692,"<34094-P-10>",0x852e,"10","L500ASSISI___1IP","ASSISI","500ASSISI___1","Assisi","Phasor","Line",500,"1","Current","Pos. Seq"
693,"<34094-P-11>",0x852e,"11","R500G1_______1IP","G1","500G1_______1","Capacitor Group #1","Phasor","Reactor",500,"1","Current","Pos. Seq"
694,"<34094-A-01>",0x852e,"1","A500HANOVER__1MW","HANOVER","500HANOVER__1","Hanover","Analog","Analog",500,"1","Power-Real",""
695,"<34094-A-02>",0x852e,"2","A500HANOVER__1MV","HANOVER","500HANOVER__1","Hanover","Analog","Analog",500,"1","Power-Reactive",""
696,"<34094-A-03>",0x852e,"3","A500ASSISI___1MW","ASSISI","500ASSISI___1","Assisi","Analog","Analog",500,"1","Power-Real",""
697,"<34094-A-04>",0x852e,"4","A500ASSISI___1MV","ASSISI","500ASSISI___1","Assisi","Analog","Analog",500,"1","Power-Reactive",""
698,"<34094-A-05>",0x852e,"5","A500REACG1___1MW","REACG1","500REACG1___1","Reactor Bank #1","Analog","Analog",500,"1","Power-Real",""
699,"<34094-A-06>",0x852e,"6","A500REACG1___1MV","REACG1","500REACG1___1","Reactor Bank #1","Analog","Analog",500,"1","Power-Reactive",""
700,"<34094-F-01>",0x852e,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
701,"<34094-F-02>",0x852e,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
702,"<34050-P-01>",0x8502,"1","B500NORTH____1VP","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Pos. Seq"
703,"<34050-P-02>",0x8502,"2","B500NORTH____1VA","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase A"
704,"<34050-P-03>",0x8502,"3","B500NORTH____1VB","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase B"
705,"<34050-P-04>",0x8502,"4","B500NORTH____1VC","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase C"
706,"<34050-P-05>",0x8502,"5","B500SOUTH____1VP","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Pos. Seq"
707,"<34050-P-06>",0x8502,"6","B500SOUTH____1VA","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase A"
708,"<34050-P-07>",0x8502,"7","B500SOUTH____1VB","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase B"
709,"<34050-P-08>",0x8502,"8","B500SOUTH____1VC","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase C"
710,"<34050-P-09>",0x8502,"9","L500GRIMMA___2IP","GRIMMA","500GRIMMA___2","Grimma","Phasor","Line",500,"2","Current","Pos. Seq"
711,"<34050-P-10>",0x8502,"10","L500RONDHAY__2IP","RONDHAY","500RONDHAY__2","Roundhay","Phasor","Line",500,"2","Current","Pos. Seq"
712,"<34050-P-11>",0x8502,"11","L500COPHGN___2IP","COPHGN","500COPHGN___2","Copenhagen","Phasor","Line",500,"2","Current","Pos. Seq"
713,"<34050-P-12>",0x8502,"12","L500SUMWALD__1IP","SUMWALD","500SUMWALD__1","Sumiswald","Phasor","Line",500,"1","Current","Pos. Seq"
714,"<34050-A-01>",0x8502,"1","A500GRIMMA___2MW","GRIMMA","500GRIMMA___2","Grimma","Analog","Analog",500,"2","Power-Real",""
715,"<34050-A-02>",0x8502,"2","A500GRIMMA___2MV","GRIMMA","500GRIMMA___2","Grimma","Analog","Analog",500,"2","Power-Reactive",""
716,"<34050-A-03>",0x8502,"3","A500RONDHAY__2MW","RONDHAY","500RONDHAY__2","Roundhay","Analog","Analog",500,"2","Power-Real",""
717,"<34050-A-04>",0x8502,"4","A500RONDHAY__2MV","RONDHAY","500RONDHAY__2","Roundhay","Analog","Analog",500,"2","Power-Reactive",""
718,"<34050-A-05>",0x8502,"5","A500COPHGN___2MW","COPHGN","500COPHGN___2","Copenhagen","Analog","Analog",500,"2","Power-Real",""
719,"<34050-A-06>",0x8502,"6","A500COPHGN___2MV","COPHGN","500COPHGN___2","Copenhagen","Analog","Analog",500,"2","Power-Reactive",""
720,"<34050-A-07>",0x8502,"7","A500SUMWALD__1MW","SUMWALD","500SUMWALD__1","Sumiswald","Analog","Analog",500,"1","Power-Real",""
721,"<34050-A-08>",0x8502,"8","A500SUMWALD__1MV","SUMWALD","500SUMWALD__1","Sumiswald","Analog","Analog",500,"1","Power-Reactive",""
722,"<34050-F-01>",0x8502,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
723,"<34050-F-02>",0x8502,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
724,"<34052-P-01>",0x8504,"1","B500NORTH____1VP","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Pos. Seq"
725,"<34052-P-02>",0x8504,"2","B500NORTH____1VA","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase A"
726,"<34052-P-03>",0x8504,"3","B500NORTH____1VB","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase B"
727,"<34052-P-04>",0x8504,"4","B500NORTH____1VC","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase C"
728,"<34052-P-05>",0x8504,"5","B500SOUTH____1VP","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Pos. Seq"
729,"<34052-P-06>",0x8504,"6","B500SOUTH____1VA","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase A"
730,"<34052-P-07>",0x8504,"7","B500SOUTH____1VB","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase B"
731,"<34052-P-08>",0x8504,"8","B500SOUTH____1VC","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase C"
732,"<34052-P-09>",0x8504,"9","L500COPHGN___1IP","COPHGN","500COPHGN___1","Copenhagen","Phasor","Line",500,"1","Current","Pos. Seq"
733,"<34052-P-10>",0x8504,"10","L500RONDHAY__1IP","RONDHAY","500RONDHAY__1","Roundhay","Phasor","Line",500,"1","Current","Pos. Seq"
734,"<34052-P-11>",0x8504,"11","T500BANK1____1IP","BANK1","500BANK1____1","Transformer Bank #1","Phasor","Transformer",500,"1","Current","Pos. Seq"
735,"<34052-A-01>",0x8504,"1","A500COPHGN___1MW","COPHGN","500COPHGN___1","Copenhagen","Analog","Analog",500,"1","Power-Real",""
736,"<34052-A-02>",0x8504,"2","A500COPHGN___1MV","COPHGN","500COPHGN___1","Copenhagen","Analog","Analog",500,"1","Power-Reactive",""
737,"<34052-A-03>",0x8504,"3","A500RONDHAY__1MW","RONDHAY","500RONDHAY__1","Roundhay","Analog","Analog",500,"1","Power-Real",""
738,"<34052-A-04>",0x8504,"4","A500RONDHAY__1MV","RONDHAY","500RONDHAY__1","Roundhay","Analog","Analog",500,"1","Power-Reactive",""
739,"<34052-A-05>",0x8504,"5","A500BANK1____1MW","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Real",""
740,"<34052-A-06>",0x8504,"6","A500BANK1____1MV","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Reactive",""
741,"<34052-F-01>",0x8504,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
742,"<34052-F-02>",0x8504,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
743,"<34018-P-01>",0x84e2,"1","B500NORTH____1VP","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Pos. Seq"
744,"<34018-P-02>",0x84e2,"2","B500NORTH____1VA","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase A"
745,"<34018-P-03>",0x84e2,"3","B500NORTH____1VB","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase B"
746,"<34018-P-04>",0x84e2,"4","B500NORTH____1VC","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase C"
747,"<34018-P-05>",0x84e2,"5","B500SOUTH____1VP","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Pos. Seq"
748,"<34018-P-06>",0x84e2,"6","B500SOUTH____1VA","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase A"
749,"<34018-P-07>",0x84e2,"7","B500SOUTH____1VB","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase B"
750,"<34018-P-08>",0x84e2,"8","B500SOUTH____1VC","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase C"
751,"<34018-P-09>",0x84e2,"9","L500PEAHVN___1IP","PEAHVN","500PEAHVN___1","Peacehaven","Phasor","Line",500,"1","Current","Pos. Seq"
752,"<34018-P-10>",0x84e2,"10","L500ALICANTE_1IP","ALICANTE","500ALICANTE_1","Alicante","Phasor","Line",500,"1","Current","Pos. Seq"
753,"<34018-P-11>",0x84e2,"11","L500LANSHRE__1IP","LANSHRE","500LANSHRE__1","Lancashire","Phasor","Line",500,"1","Current","Pos. Seq"
754,"<34018-P-12>",0x84e2,"12","L500SAN_SBST_1IP","SAN_SBST","500SAN_SBST_1","San Sebastian","Phasor","Line",500,"1","Current","Pos. Seq"
755,"<34018-A-01>",0x84e2,"1","A500PEAHVN___1MW","PEAHVN","500PEAHVN___1","Peacehaven","Analog","Analog",500,"1","Power-Real",""
756,"<34018-A-02>",0x84e2,"2","A500PEAHVN___1MV","PEAHVN","500PEAHVN___1","Peacehaven","Analog","Analog",500,"1","Power-Reactive",""
757,"<34018-A-03>",0x84e2,"3","A500ALICANTE_1MW","ALICANTE","500ALICANTE_1","Alicante","Analog","Analog",500,"1","Power-Real",""
758,"<34018-A-04>",0x84e2,"4","A500ALICANTE_1MV","ALICANTE","500ALICANTE_1","Alicante","Analog","Analog",500,"1","Power-Reactive",""
759,"<34018-A-05>",0x84e2,"5","A500LANSHRE__1MW","LANSHRE","500LANSHRE__1","Lancashire","Analog","Analog",500,"1","Power-Real",""
760,"<34018-A-06>",0x84e2,"6","A500LANSHRE__1MV","LANSHRE","500LANSHRE__1","Lancashire","Analog","Analog",500,"1","Power-Reactive",""
761,"<34018-A-07>",0x84e2,"7","A500SAN_SBST_1MW","SAN_SBST","500SAN_SBST_1","San Sebastian","Analog","Analog",500,"1","Power-Real",""
762,"<34018-A-08>",0x84e2,"8","A500SAN_SBST_1MV","SAN_SBST","500SAN_SBST_1","San Sebastian","Analog","Analog",500,"1","Power-Reactive",""
763,"<34018-F-01>",0x84e2,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
764,"<34018-F-02>",0x84e2,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
765,"<34020-P-01>",0x84e4,"1","B500NORTH____1VP","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Pos. Seq"
766,"<34020-P-02>",0x84e4,"2","B500NORTH____1VA","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase A"
767,"<34020-P-03>",0x84e4,"3","B500NORTH____1VB","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase B"
768,"<34020-P-04>",0x84e4,"4","B500NORTH____1VC","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase C"
769,"<34020-P-05>",0x84e4,"5","B500SOUTH____1VP","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Pos. Seq"
770,"<34020-P-06>",0x84e4,"6","B500SOUTH____1VA","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase A"
771,"<34020-P-07>",0x84e4,"7","B500SOUTH____1VB","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase B"
772,"<34020-P-08>",0x84e4,"8","B500SOUTH____1VC","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase C"
773,"<34020-P-09>",0x84e4,"9","L500JODOIGNE_1IP","JODOIGNE","500JODOIGNE_1","Jodoigne","Phasor","Line",500,"1","Current","Pos. Seq"
774,"<34020-P-10>",0x84e4,"10","L500BUDAPEST_1IP","BUDAPEST","500BUDAPEST_1","Budapest","Phasor","Line",500,"1","Current","Pos. Seq"
775,"<34020-P-11>",0x84e4,"11","L500ASSISI___2IP","ASSISI","500ASSISI___2","Assisi","Phasor","Line",500,"2","Current","Pos. Seq"
776,"<34020-A-01>",0x84e4,"1","A500JODOIGNE_1MW","JODOIGNE","500JODOIGNE_1","Jodoigne","Analog","Analog",500,"1","Power-Real",""
777,"<34020-A-02>",0x84e4,"2","A500JODOIGNE_1MV","JODOIGNE","500JODOIGNE_1","Jodoigne","Analog","Analog",500,"1","Power-Reactive",""
778,"<34020-A-03>",0x84e4,"3","A500BUDAPEST_1MW","BUDAPEST","500BUDAPEST_1","Budapest","Analog","Analog",500,"1","Power-Real",""
779,"<34020-A-04>",0x84e4,"4","A500BUDAPEST_1MV","BUDAPEST","500BUDAPEST_1","Budapest","Analog","Analog",500,"1","Power-Reactive",""
780,"<34020-A-05>",0x84e4,"5","A500ASSISI___2MW","ASSISI","500ASSISI___2","Assisi","Analog","Analog",500,"2","Power-Real",""
781,"<34020-A-06>",0x84e4,"6","A500ASSISI___2MV","ASSISI","500ASSISI___2","Assisi","Analog","Analog",500,"2","Power-Reactive",""
782,"<34020-F-01>",0x84e4,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
783,"<34020-F-02>",0x84e4,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
784,"<34084-P-01>",0x8524,"1","B230SECT1____1VP","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Pos. Seq"
785,"<34084-P-02>",0x8524,"2","B230SECT1____1VA","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Phase A"
786,"<34084-P-03>",0x8524,"3","B230SECT1____1VB","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Phase B"
787,"<34084-P-04>",0x8524,"4","B230SECT1____1VC","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Phase C"
788,"<34084-P-05>",0x8524,"5","B230SECT1____2VP","SECT1","230SECT1____2","Section #1","Phasor","Bus",230,"2","Voltage","Pos. Seq"
789,"<34084-P-06>",0x8524,"6","B230SECT1____2VA","SECT1","230SECT1____2","Section #1","Phasor","Bus",230,"2","Voltage","Phase A"
790,"<34084-P-07>",0x8524,"7","B230SECT1____2VB","SECT1","230SECT1____2","Section #1","Phasor","Bus",230,"2","Voltage","Phase B"
791,"<34084-P-08>",0x8524,"8","B230SECT1____2VC","SECT1","230SECT1____2","Section #1","Phasor","Bus",230,"2","Voltage","Phase C"
792,"<34084-P-09>",0x8524,"9","L230ROUEN____1IP","ROUEN","230ROUEN____1","Rouen","Phasor","Line",230,"1","Current","Pos. Seq"
793,"<34084-P-10>",0x8524,"10","L230MCLN_PH__1IP","MCLN_PH","230MCLN_PH__1","Mclean Powerhouse","Phasor","Line",230,"1","Current","Pos. Seq"
794,"<34084-P-11>",0x8524,"11","L230MCLN_PH__2IP","MCLN_PH","230MCLN_PH__2","Mclean Powerhouse","Phasor","Line",230,"2","Current","Pos. Seq"
795,"<34084-P-12>",0x8524,"12","L230HORSENS__1IP","HORSENS","230HORSENS__1","Horsens","Phasor","Line",230,"1","Current","Pos. Seq"
796,"<34084-P-13>",0x8524,"13","L230BUS TIE__1IP","BUS TIE","230BUS TIE__1","Bus Tie","Phasor","Line",230,"1","Current","Pos. Seq"
797,"<34084-P-14>",0x8524,"14","L230HGP______1IP","HGP","230HGP______1","Herne Generating","Phasor","Line",230,"1","Current","Pos. Seq"
798,"<34084-A-01>",0x8524,"1","A230ROUEN____1MW","ROUEN","230ROUEN____1","Rouen","Analog","Analog",230,"1","Power-Real",""
799,"<34084-A-02>",0x8524,"2","A230ROUEN____1MV","ROUEN","230ROUEN____1","Rouen","Analog","Analog",230,"1","Power-Reactive",""
800,"<34084-A-03>",0x8524,"3","A230MCLN_PH__1MW","MCLN_PH","230MCLN_PH__1","Mclean Powerhouse","Analog","Analog",230,"1","Power-Real",""
801,"<34084-A-04>",0x8524,"4","A230MCLN_PH__1MV","MCLN_PH","230MCLN_PH__1","Mclean Powerhouse","Analog","Analog",230,"1","Power-Reactive",""
802,"<34084-A-05>",0x8524,"5","A230MCLN_PH__2MW","MCLN_PH","230MCLN_PH__2","Mclean Powerhouse","Analog","Analog",230,"2","Power-Real",""
803,"<34084-A-06>",0x8524,"6","A230MCLN_PH__2MV","MCLN_PH","230MCLN_PH__2","Mclean Powerhouse","Analog","Analog",230,"2","Power-Reactive",""
804,"<34084-A-07>",0x8524,"7","A230HORSENS__1MW","HORSENS","230HORSENS__1","Horsens","Analog","Analog",230,"1","Power-Real",""
805,"<34084-A-08>",0x8524,"8","A230HORSENS__1MV","HORSENS","230HORSENS__1","Horsens","Analog","Analog",230,"1","Power-Reactive",""
806,"<34084-A-09>",0x8524,"9","A230BUS TIE__1MW","BUS TIE","230BUS TIE__1","Bus Tie","Analog","Analog",230,"1","Power-Real",""
807,"<34084-A-10>",0x8524,"10","A230BUS TIE__1MV","BUS TIE","230BUS TIE__1","Bus Tie","Analog","Analog",230,"1","Power-Reactive",""
808,"<34084-A-11>",0x8524,"11","A230HGP______1MW","HGP","230HGP______1","Herne Generating","Analog","Analog",230,"1","Power-Real",""
809,"<34084-A-12>",0x8524,"12","A230HGP______1MV","HGP","230HGP______1","Herne Generating","Analog","Analog",230,"1","Power-Reactive",""
810,"<34084-F-01>",0x8524,"1","A230FREQ_____1F_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","Frequency",""
811,"<34084-F-02>",0x8524,"2","A230FREQ_____1R_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","ROCOF",""
812,"<34086-P-01>",0x8526,"1","B230SECT2____1VP","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Pos. Seq"
813,"<34086-P-02>",0x8526,"2","B230SECT2____1VA","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Phase A"
814,"<34086-P-03>",0x8526,"3","B230SECT2____1VB","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Phase B"
815,"<34086-P-04>",0x8526,"4","B230SECT2____1VC","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Phase C"
816,"<34086-P-05>",0x8526,"5","B230SECT3____1VP","SECT3","230SECT3____1","Section #3","Phasor","Bus",230,"1","Voltage","Pos. Seq"
817,"<34086-P-06>",0x8526,"6","B230SECT3____1VA","SECT3","230SECT3____1","Section #3","Phasor","Bus",230,"1","Voltage","Phase A"
818,"<34086-P-07>",0x8526,"7","B230SECT3____1VB","SECT3","230SECT3____1","Section #3","Phasor","Bus",230,"1","Voltage","Phase B"
819,"<34086-P-08>",0x8526,"8","B230SECT3____1VC","SECT3","230SECT3____1","Section #3","Phasor","Bus",230,"1","Voltage","Phase C"
820,"<34086-P-09>",0x8526,"9","L230MCLN_PH__3IP","MCLN_PH","230MCLN_PH__3","Mclean Powerhouse","Phasor","Line",230,"3","Current","Pos. Seq"
821,"<34086-P-10>",0x8526,"10","L230BUS TIE__2IP","BUS TIE","230BUS TIE__2","Bus Tie","Phasor","Line",230,"2","Current","Pos. Seq"
822,"<34086-P-11>",0x8526,"11","L230JONAGE___1IP","JONAGE","230JONAGE___1","Jonage","Phasor","Line",230,"1","Current","Pos. Seq"
823,"<34086-P-12>",0x8526,"12","L230BUS TIE__3IP","BUS TIE","230BUS TIE__3","Bus Tie","Phasor","Line",230,"3","Current","Pos. Seq"
824,"<34086-P-13>",0x8526,"13","L230ROSTOCK__1IP","ROSTOCK","230ROSTOCK__1","Rostock","Phasor","Line",230,"1","Current","Pos. Seq"
825,"<34086-P-14>",0x8526,"14","L230FRNKFRT__2IP","FRNKFRT","230FRNKFRT__2","Frankfurt","Phasor","Line",230,"2","Current","Pos. Seq"
826,"<34086-A-01>",0x8526,"1","A230MCLN_PH__3MW","MCLN_PH","230MCLN_PH__3","Mclean Powerhouse","Analog","Analog",230,"3","Power-Real",""
827,"<34086-A-02>",0x8526,"2","A230MCLN_PH__3MV","MCLN_PH","230MCLN_PH__3","Mclean Powerhouse","Analog","Analog",230,"3","Power-Reactive",""
828,"<34086-A-03>",0x8526,"3","A230BUS TIE__2MW","BUS TIE","230BUS TIE__2","Bus Tie","Analog","Analog",230,"2","Power-Real",""
829,"<34086-A-04>",0x8526,"4","A230BUS TIE__2MV","BUS TIE","230BUS TIE__2","Bus Tie","Analog","Analog",230,"2","Power-Reactive",""
830,"<34086-A-05>",0x8526,"5","A230JONAGE___1MW","JONAGE","230JONAGE___1","Jonage","Analog","Analog",230,"1","Power-Real",""
831,"<34086-A-06>",0x8526,"6","A230JONAGE___1MV","JONAGE","230JONAGE___1","Jonage","Analog","Analog",230,"1","Power-Reactive",""
832,"<34086-A-07>",0x8526,"7","A230BUS TIE__3MW","BUS TIE","230BUS TIE__3","Bus Tie","Analog","Analog",230,"3","Power-Real",""
833,"<34086-A-08>",0x8526,"8","A230BUS TIE__3MV","BUS TIE","230BUS TIE__3","Bus Tie","Analog","Analog",230,"3","Power-Reactive",""
834,"<34086-A-09>",0x8526,"9","A230ROSTOCK__1MW","ROSTOCK","230ROSTOCK__1","Rostock","Analog","Analog",230,"1","Power-Real",""
835,"<34086-A-10>",0x8526,"10","A230ROSTOCK__1MV","ROSTOCK","230ROSTOCK__1","Rostock","Analog","Analog",230,"1","Power-Reactive",""
836,"<34086-A-11>",0x8526,"11","A230FRNKFRT__2MW","FRNKFRT","230FRNKFRT__2","Frankfurt","Analog","Analog",230,"2","Power-Real",""
837,"<34086-A-12>",0x8526,"12","A230FRNKFRT__2MV","FRNKFRT","230FRNKFRT__2","Frankfurt","Analog","Analog",230,"2","Power-Reactive",""
838,"<34086-F-01>",0x8526,"1","A230FREQ_____1F_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","Frequency",""
839,"<34086-F-02>",0x8526,"2","A230FREQ_____1R_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","ROCOF",""
840,"<34082-P-01>",0x8522,"1","B500NORTH____1VP","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Pos. Seq"
841,"<34082-P-02>",0x8522,"2","B500NORTH____1VA","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase A"
842,"<34082-P-03>",0x8522,"3","B500NORTH____1VB","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase B"
843,"<34082-P-04>",0x8522,"4","B500NORTH____1VC","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase C"
844,"<34082-P-05>",0x8522,"5","B500SOUTH____1VP","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Pos. Seq"
845,"<34082-P-06>",0x8522,"6","B500SOUTH____1VA","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase A"
846,"<34082-P-07>",0x8522,"7","B500SOUTH____1VB","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase B"
847,"<34082-P-08>",0x8522,"8","B500SOUTH____1VC","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase C"
848,"<34082-P-09>",0x8522,"9","L500JODOIGNE_2IP","JODOIGNE","500JODOIGNE_2","Jodoigne","Phasor","Line",500,"2","Current","Pos. Seq"
849,"<34082-P-10>",0x8522,"10","L500LOWLL____1IP","LOWLL","500LOWLL____1","Lowell","Phasor","Line",500,"1","Current","Pos. Seq"
850,"<34082-P-11>",0x8522,"11","L500CALABRIA_1IP","CALABRIA","500CALABRIA_1","Calabria","Phasor","Line",500,"1","Current","Pos. Seq"
851,"<34082-P-12>",0x8522,"12","T500BANK1____1IP","BANK1","500BANK1____1","Transformer Bank #1","Phasor","Transformer",500,"1","Current","Pos. Seq"
852,"<34082-P-13>",0x8522,"13","L500COYLTON__1IP","COYLTON","500COYLTON__1","Coylton","Phasor","Line",500,"1","Current","Pos. Seq"
853,"<34082-A-01>",0x8522,"1","A500JODOIGNE_2MW","JODOIGNE","500JODOIGNE_2","Jodoigne","Analog","Analog",500,"2","Power-Real",""
854,"<34082-A-02>",0x8522,"2","A500JODOIGNE_2MV","JODOIGNE","500JODOIGNE_2","Jodoigne","Analog","Analog",500,"2","Power-Reactive",""
855,"<34082-A-03>",0x8522,"3","A500LOWLL____1MW","LOWLL","500LOWLL____1","Lowell","Analog","Analog",500,"1","Power-Real",""
856,"<34082-A-04>",0x8522,"4","A500LOWLL____1MV","LOWLL","500LOWLL____1","Lowell","Analog","Analog",500,"1","Power-Reactive",""
857,"<34082-A-05>",0x8522,"5","A500CALABRIA_1MW","CALABRIA","500CALABRIA_1","Calabria","Analog","Analog",500,"1","Power-Real",""
